categoryId,seriesId,seriesName,productId,productName,slug,severity,issueCode,issueMessage,imageCount
workstations,oando-workstations-series,Workstations Series,x-bench,X Bench,x-bench,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
workstations,oando-workstations-series,Workstations Series,x-bench,X Bench,x-bench,medium,missing_alt_text,Alt text is missing.,0
workstations,oando-workstations-series,Workstations Series,x-bench,X Bench,x-bench,medium,legacy_slug_format,Slug does not follow canonical format for workstations.,0
workstations,oando-workstations-series,Workstations Series,x-bench,X Bench,x-bench,medium,missing_subcategory,Subcategory is missing.,0
workstations,oando-workstations-series,Workstations Series,x-bench,X Bench,x-bench,medium,missing_sustainability_score,Sustainability score is missing.,0
workstations,oando-workstations-series,Workstations Series,x-bench,X Bench,x-bench,medium,missing_documents,Spec sheet or brochure document is missing.,0
workstations,oando-workstations-series,Workstations Series,fenix,Fenix,fenix,medium,missing_alt_text,Alt text is missing.,2
workstations,oando-workstations-series,Workstations Series,fenix,Fenix,fenix,medium,legacy_slug_format,Slug does not follow canonical format for workstations.,2
workstations,oando-workstations-series,Workstations Series,fenix,Fenix,fenix,medium,missing_subcategory,Subcategory is missing.,2
workstations,oando-workstations-series,Workstations Series,fenix,Fenix,fenix,medium,missing_sustainability_score,Sustainability score is missing.,2
workstations,oando-workstations-series,Workstations Series,fenix,Fenix,fenix,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,exquisite,Exquisite,exquisite,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,exquisite,Exquisite,exquisite,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,exquisite,Exquisite,exquisite,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,exquisite,Exquisite,exquisite,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,exquisite,Exquisite,exquisite,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,nextable,NexTable,nextable,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,nextable,NexTable,nextable,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,nextable,NexTable,nextable,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,nextable,NexTable,nextable,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,nextable,NexTable,nextable,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,impulse,Impulse,impulse,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,impulse,Impulse,impulse,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,impulse,Impulse,impulse,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,impulse,Impulse,impulse,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,impulse,Impulse,impulse,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,crest,Crest,crest,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,crest,Crest,crest,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,crest,Crest,crest,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,crest,Crest,crest,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,crest,Crest,crest,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,opus-2,Opus,opus-2,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,opus-2,Opus,opus-2,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,opus-2,Opus,opus-2,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,opus-2,Opus,opus-2,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,opus-2,Opus,opus-2,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,convesso,Convesso,convesso,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,convesso,Convesso,convesso,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,convesso,Convesso,convesso,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,convesso,Convesso,convesso,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,convesso,Convesso,convesso,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,uniflip,Uniflip,uniflip,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,uniflip,Uniflip,uniflip,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,uniflip,Uniflip,uniflip,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,uniflip,Uniflip,uniflip,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,uniflip,Uniflip,uniflip,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,sleek-meet,Sleek-Meet,sleek-meet,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,sleek-meet,Sleek-Meet,sleek-meet,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,sleek-meet,Sleek-Meet,sleek-meet,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,sleek-meet,Sleek-Meet,sleek-meet,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,sleek-meet,Sleek-Meet,sleek-meet,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,convene,Convene,convene,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,convene,Convene,convene,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,convene,Convene,convene,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,convene,Convene,convene,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,convene,Convene,convene,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,desk-meet,Desk-Meet,desk-meet,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,desk-meet,Desk-Meet,desk-meet,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,desk-meet,Desk-Meet,desk-meet,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,desk-meet,Desk-Meet,desk-meet,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,desk-meet,Desk-Meet,desk-meet,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,modulus,Modulus,modulus,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,modulus,Modulus,modulus,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,modulus,Modulus,modulus,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,modulus,Modulus,modulus,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,modulus,Modulus,modulus,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,presidency,Presidency,presidency,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,presidency,Presidency,presidency,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,presidency,Presidency,presidency,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,presidency,Presidency,presidency,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,presidency,Presidency,presidency,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,curvivo-meet,Curvivo,curvivo-meet,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,curvivo-meet,Curvivo,curvivo-meet,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,curvivo-meet,Curvivo,curvivo-meet,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,curvivo-meet,Curvivo,curvivo-meet,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,curvivo-meet,Curvivo,curvivo-meet,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,stake,Stake,stake,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,stake,Stake,stake,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,stake,Stake,stake,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,stake,Stake,stake,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,stake,Stake,stake,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,inox,Inox,inox,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,inox,Inox,inox,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,inox,Inox,inox,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,inox,Inox,inox,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,inox,Inox,inox,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,consulate,Consulate,consulate,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,consulate,Consulate,consulate,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,consulate,Consulate,consulate,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,consulate,Consulate,consulate,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,consulate,Consulate,consulate,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,x-meet,X Meet,x-meet,critical,missing_primary_image,Primary image is missing.,0
tables,oando-tables-series,Tables Series,x-meet,X Meet,x-meet,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
tables,oando-tables-series,Tables Series,x-meet,X Meet,x-meet,medium,missing_alt_text,Alt text is missing.,0
tables,oando-tables-series,Tables Series,x-meet,X Meet,x-meet,medium,legacy_slug_format,Slug does not follow canonical format for tables.,0
tables,oando-tables-series,Tables Series,x-meet,X Meet,x-meet,medium,missing_subcategory,Subcategory is missing.,0
tables,oando-tables-series,Tables Series,x-meet,X Meet,x-meet,medium,missing_sustainability_score,Sustainability score is missing.,0
tables,oando-tables-series,Tables Series,x-meet,X Meet,x-meet,medium,missing_documents,Spec sheet or brochure document is missing.,0
tables,oando-tables-series,Tables Series,sleek-tab,Sleek,sleek-tab,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,sleek-tab,Sleek,sleek-tab,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,sleek-tab,Sleek,sleek-tab,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,sleek-tab,Sleek,sleek-tab,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,sleek-tab,Sleek,sleek-tab,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,letz-think,Letz,letz-think,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,letz-think,Letz,letz-think,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,letz-think,Letz,letz-think,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,letz-think,Letz,letz-think,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,letz-think,Letz,letz-think,medium,missing_documents,Spec sheet or brochure document is missing.,2
tables,oando-tables-series,Tables Series,apex,Apex,apex,medium,missing_alt_text,Alt text is missing.,2
tables,oando-tables-series,Tables Series,apex,Apex,apex,medium,legacy_slug_format,Slug does not follow canonical format for tables.,2
tables,oando-tables-series,Tables Series,apex,Apex,apex,medium,missing_subcategory,Subcategory is missing.,2
tables,oando-tables-series,Tables Series,apex,Apex,apex,medium,missing_sustainability_score,Sustainability score is missing.,2
tables,oando-tables-series,Tables Series,apex,Apex,apex,medium,missing_documents,Spec sheet or brochure document is missing.,2
storage,oando-storage-series,Storage Series,prelam-locker,Wooden,prelam-locker,medium,missing_alt_text,Alt text is missing.,2
storage,oando-storage-series,Storage Series,prelam-locker,Wooden,prelam-locker,medium,legacy_slug_format,Slug does not follow canonical format for storage.,2
storage,oando-storage-series,Storage Series,prelam-locker,Wooden,prelam-locker,medium,missing_subcategory,Subcategory is missing.,2
storage,oando-storage-series,Storage Series,prelam-locker,Wooden,prelam-locker,medium,missing_sustainability_score,Sustainability score is missing.,2
storage,oando-storage-series,Storage Series,prelam-locker,Wooden,prelam-locker,medium,missing_documents,Spec sheet or brochure document is missing.,2
storage,oando-storage-series,Storage Series,pedestal,Prelam,pedestal,medium,missing_alt_text,Alt text is missing.,2
storage,oando-storage-series,Storage Series,pedestal,Prelam,pedestal,medium,legacy_slug_format,Slug does not follow canonical format for storage.,2
storage,oando-storage-series,Storage Series,pedestal,Prelam,pedestal,medium,missing_subcategory,Subcategory is missing.,2
storage,oando-storage-series,Storage Series,pedestal,Prelam,pedestal,medium,missing_sustainability_score,Sustainability score is missing.,2
storage,oando-storage-series,Storage Series,pedestal,Prelam,pedestal,medium,missing_documents,Spec sheet or brochure document is missing.,2
storage,oando-storage-series,Storage Series,metal-pedestal,Metal Pedestal,metal-pedestal,medium,missing_alt_text,Alt text is missing.,2
storage,oando-storage-series,Storage Series,metal-pedestal,Metal Pedestal,metal-pedestal,medium,legacy_slug_format,Slug does not follow canonical format for storage.,2
storage,oando-storage-series,Storage Series,metal-pedestal,Metal Pedestal,metal-pedestal,medium,missing_subcategory,Subcategory is missing.,2
storage,oando-storage-series,Storage Series,metal-pedestal,Metal Pedestal,metal-pedestal,medium,missing_sustainability_score,Sustainability score is missing.,2
storage,oando-storage-series,Storage Series,metal-pedestal,Metal Pedestal,metal-pedestal,medium,missing_documents,Spec sheet or brochure document is missing.,2
storage,oando-storage-series,Storage Series,compactor,Compactor,compactor,medium,missing_alt_text,Alt text is missing.,2
storage,oando-storage-series,Storage Series,compactor,Compactor,compactor,medium,legacy_slug_format,Slug does not follow canonical format for storage.,2
storage,oando-storage-series,Storage Series,compactor,Compactor,compactor,medium,missing_subcategory,Subcategory is missing.,2
storage,oando-storage-series,Storage Series,compactor,Compactor,compactor,medium,missing_sustainability_score,Sustainability score is missing.,2
storage,oando-storage-series,Storage Series,compactor,Compactor,compactor,medium,missing_documents,Spec sheet or brochure document is missing.,2
storage,oando-storage-series,Storage Series,metal-locker,Metal Locker,metal-locker,medium,missing_alt_text,Alt text is missing.,2
storage,oando-storage-series,Storage Series,metal-locker,Metal Locker,metal-locker,medium,legacy_slug_format,Slug does not follow canonical format for storage.,2
storage,oando-storage-series,Storage Series,metal-locker,Metal Locker,metal-locker,medium,missing_subcategory,Subcategory is missing.,2
storage,oando-storage-series,Storage Series,metal-locker,Metal Locker,metal-locker,medium,missing_sustainability_score,Sustainability score is missing.,2
storage,oando-storage-series,Storage Series,metal-locker,Metal Locker,metal-locker,medium,missing_documents,Spec sheet or brochure document is missing.,2
storage,oando-storage-series,Storage Series,prelam-storage,Prelam,prelam-storage,medium,missing_alt_text,Alt text is missing.,2
storage,oando-storage-series,Storage Series,prelam-storage,Prelam,prelam-storage,medium,legacy_slug_format,Slug does not follow canonical format for storage.,2
storage,oando-storage-series,Storage Series,prelam-storage,Prelam,prelam-storage,medium,missing_subcategory,Subcategory is missing.,2
storage,oando-storage-series,Storage Series,prelam-storage,Prelam,prelam-storage,medium,missing_sustainability_score,Sustainability score is missing.,2
storage,oando-storage-series,Storage Series,prelam-storage,Prelam,prelam-storage,medium,missing_documents,Spec sheet or brochure document is missing.,2
storage,oando-storage-series,Storage Series,metal-storages,Metal,metal-storages,medium,missing_alt_text,Alt text is missing.,2
storage,oando-storage-series,Storage Series,metal-storages,Metal,metal-storages,medium,legacy_slug_format,Slug does not follow canonical format for storage.,2
storage,oando-storage-series,Storage Series,metal-storages,Metal,metal-storages,medium,missing_subcategory,Subcategory is missing.,2
storage,oando-storage-series,Storage Series,metal-storages,Metal,metal-storages,medium,missing_sustainability_score,Sustainability score is missing.,2
storage,oando-storage-series,Storage Series,metal-storages,Metal,metal-storages,medium,missing_documents,Spec sheet or brochure document is missing.,2
storage,oando-storage-series,Storage Series,heavy-duty-racks,Heavy Dut,heavy-duty-racks,medium,missing_alt_text,Alt text is missing.,2
storage,oando-storage-series,Storage Series,heavy-duty-racks,Heavy Dut,heavy-duty-racks,medium,legacy_slug_format,Slug does not follow canonical format for storage.,2
storage,oando-storage-series,Storage Series,heavy-duty-racks,Heavy Dut,heavy-duty-racks,medium,missing_subcategory,Subcategory is missing.,2
storage,oando-storage-series,Storage Series,heavy-duty-racks,Heavy Dut,heavy-duty-racks,medium,missing_sustainability_score,Sustainability score is missing.,2
storage,oando-storage-series,Storage Series,heavy-duty-racks,Heavy Dut,heavy-duty-racks,medium,missing_documents,Spec sheet or brochure document is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,verka,Verka,verka,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,verka,Verka,verka,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,verka,Verka,verka,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,verka,Verka,verka,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,verka,Verka,verka,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,verka,Verka,verka,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,high-cafe,High Cafe,high-cafe,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,high-cafe,High Cafe,high-cafe,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,high-cafe,High Cafe,high-cafe,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,high-cafe,High Cafe,high-cafe,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,high-cafe,High Cafe,high-cafe,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,high-cafe,High Cafe,high-cafe,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,grace,Grace,grace,medium,missing_alt_text,Alt text is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,grace,Grace,grace,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,grace,Grace,grace,medium,missing_sustainability_score,Sustainability score is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,grace,Grace,grace,medium,missing_documents,Spec sheet or brochure document is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,brim,Brim,brim,medium,missing_alt_text,Alt text is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,brim,Brim,brim,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,brim,Brim,brim,medium,missing_sustainability_score,Sustainability score is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,brim,Brim,brim,medium,missing_documents,Spec sheet or brochure document is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,fynn,Fynn,fynn,medium,missing_alt_text,Alt text is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,fynn,Fynn,fynn,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,fynn,Fynn,fynn,medium,missing_sustainability_score,Sustainability score is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,fynn,Fynn,fynn,medium,missing_documents,Spec sheet or brochure document is missing.,2
soft-seating,oando-soft-seating-series,Soft Seating Series,accent,Accent,accent,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,accent,Accent,accent,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,accent,Accent,accent,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,accent,Accent,accent,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,accent,Accent,accent,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,accent,Accent,accent,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,accent,Accent,accent,medium,missing_documents,Spec sheet or brochure document is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,como,Como,como,critical,missing_primary_image,Primary image is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,como,Como,como,high,missing_gallery_images,Product has fewer than 2 usable gallery images.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,como,Como,como,medium,missing_alt_text,Alt text is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,como,Como,como,medium,legacy_slug_format,Slug does not follow canonical format for soft-seating.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,como,Como,como,medium,missing_subcategory,Subcategory is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,como,Como,como,medium,missing_sustainability_score,Sustainability score is missing.,0
soft-seating,oando-soft-seating-series,Soft Seating Series,como,Como,como,medium,missing_documents,Spec sheet or brochure document is missing.,0
